Timestamp,Coordinates,ID Number,3months
2021-10-17,"[45.84774028661464, -121.4887545468836]",851664790.0,2021-07-17
2020-11-21,"[42.10009926221507, -116.67228910539683]",422480001.0,2020-08-21
2019-07-02,"[46.21500291545097, -118.97754030921186]",956123318.0,2019-04-02
2021-11-09,"[45.90015945425785, -117.90692280115806]",993427134.0,2021-08-09
2018-07-23,"[44.38504662502055, -123.22848026550352]",154862101.0,2018-04-23
2020-07-06,"[43.52285336349959, -124.45386361173271]",962930679.0,2020-04-06
2017-07-14,"[45.80973730362188, -121.819588871571]",392703966.0,2017-04-14
2018-08-10,"[46.01052822890091, -123.53302224507438]",565056018.0,2018-05-10
2020-09-15,"[42.96783790755738, -123.53430396403034]",638087335.0,2020-06-15
2020-11-20,"[45.19408730348366, -116.67488995616137]",577798200.0,2020-08-20
2019-07-01,"[44.97734885981933, -118.84517072796484]",906101191.0,2019-04-01
2018-08-07,"[46.22693038623992, -121.68787703128123]",339426337.0,2018-05-07
2018-07-29,"[43.87576429472689, -118.99484984091637]",826447520.0,2018-04-29
2019-08-18,"[45.92737303297252, -124.01675415625118]",278924898.0,2019-05-18
2019-08-13,"[44.372607163683035, -122.54352177661704]",779557026.0,2019-05-13
2021-09-20,"[43.99276482242063, -119.83693111554248]",360974038.0,2021-06-20
2019-10-14,"[44.538412629914035, -119.11383929447042]",219849187.0,2019-07-14
2019-07-08,"[45.72409970041032, -121.59440542104508]",200074594.0,2019-04-08
2021-09-09,"[42.13491320953152, -121.7483315300947]",731305844.0,2021-06-09
2020-10-10,"[43.88368371741323, -119.23981564675759]",893528960.0,2020-07-10
2017-09-29,"[42.55707763517402, -119.79282015742172]",162280198.0,2017-06-29
2019-10-22,"[43.308958160133784, -122.6009260559369]",277478388.0,2019-07-22
2020-11-13,"[43.057435596047924, -116.68561181278227]",897280048.0,2020-08-13
2021-08-09,"[46.06592967174555, -121.0467650853778]",208889567.0,2021-05-09
2017-07-08,"[44.645199288660585, -124.40708138437371]",408006789.0,2017-04-08
2020-08-29,"[43.29110932428395, -116.54976246582928]",342450559.0,2020-05-29
2020-08-05,"[42.06475781360007, -117.67840940899045]",230259694.0,2020-05-05
2020-10-11,"[46.22957976942531, -119.57737998109135]",843651788.0,2020-07-11
2018-09-12,"[46.01054832603373, -121.02842411593062]",519715182.0,2018-06-12
2019-11-20,"[42.27019214262931, -121.35070515995935]",245058278.0,2019-08-20
2020-08-05,"[45.06946399041922, -119.43425355881148]",589936498.0,2020-05-05
2020-08-24,"[42.80148415286037, -121.55240272883549]",552634434.0,2020-05-24
2018-08-05,"[44.41114175749377, -124.57138381464128]",130155356.0,2018-05-05
2020-07-10,"[43.27378371123337, -118.47253190205042]",867942529.0,2020-04-10
2020-09-18,"[45.855845385501155, -121.94269223810649]",683351292.0,2020-06-18
2021-09-22,"[46.20130336649668, -120.73004207587715]",970389236.0,2021-06-22
2018-11-12,"[44.417184459136685, -119.163006278722]",839936463.0,2018-08-12
2018-08-11,"[43.114378381139176, -119.53596511149038]",995242778.0,2018-05-11
2018-08-07,"[42.5795762896042, -117.40846288277615]",667038106.0,2018-05-07
2020-08-23,"[45.95929083614212, -120.79666578148387]",291736982.0,2020-05-23
2021-07-24,"[46.22191868113271, -120.7707258634459]",659275809.0,2021-04-24
2017-07-16,"[44.81285733767452, -117.63298264644062]",686657236.0,2017-04-16
2019-09-19,"[42.10805646395574, -116.65944880196622]",407851073.0,2019-06-19
2020-07-04,"[46.04586283334429, -122.91150133824547]",981598874.0,2020-04-04
2020-11-02,"[44.164235242586955, -121.552960027935]",859980971.0,2020-08-02
2017-07-16,"[45.52911105051419, -122.01990186552729]",886965107.0,2017-04-16
2018-08-26,"[45.01732834088906, -122.41683173987633]",549749071.0,2018-05-26
2017-07-18,"[43.770260411919395, -121.3306614106967]",873206604.0,2017-04-18
2018-11-23,"[45.535149352182714, -122.79314125588408]",688334515.0,2018-08-23
2017-07-18,"[42.79566162555899, -120.42274554111988]",867250288.0,2017-04-18
2019-08-13,"[42.331496639064895, -121.69049624871388]",900340642.0,2019-05-13
2019-08-05,"[45.22934983591817, -119.38269265239677]",639330578.0,2019-05-05
2020-11-04,"[45.51536965370752, -121.49886134863748]",635134888.0,2020-08-04
2021-11-14,"[42.964893635174086, -119.27196754326066]",390839255.0,2021-08-14
2017-07-19,"[42.67396057108997, -123.96489940837057]",775975720.0,2017-04-19
2017-11-05,"[45.93488045292848, -121.00833406593408]",711519960.0,2017-08-05
2021-10-03,"[43.08980524725468, -121.78062750627649]",944269027.0,2021-07-03
2020-09-09,"[43.60542365319999, -118.18934085921414]",899737387.0,2020-06-09
2017-11-20,"[45.6804949828938, -123.11339077063595]",486339307.0,2017-08-20
2019-08-28,"[42.3506855487987, -119.77531928420834]",437093116.0,2019-05-28
2018-07-23,"[45.66527433444942, -124.19977415402245]",996475189.0,2018-04-23
2020-09-10,"[43.571521730733444, -119.03771628367956]",476873363.0,2020-06-10
2021-10-09,"[46.063163219026784, -120.37875544213227]",718808969.0,2021-07-09
2018-08-25,"[42.80493821615729, -124.29249575525917]",288591323.0,2018-05-25
2020-10-25,"[42.89242926555842, -118.8236977330468]",213170793.0,2020-07-25
2019-11-24,"[44.93979999931985, -122.4390627433477]",268893036.0,2019-08-24
2021-08-15,"[44.371645789123406, -124.06763679721101]",315580871.0,2021-05-15
2021-09-29,"[45.31401747464229, -123.81416227571995]",511729144.0,2021-06-29
2017-07-24,"[45.69107446134395, -116.96317681912576]",643521771.0,2017-04-24
2020-08-06,"[42.54132662372392, -119.31084130975098]",182795842.0,2020-05-06
2019-10-03,"[43.73136809279641, -116.50192345506352]",290469107.0,2019-07-03
2017-11-02,"[43.91612152224166, -123.76633446495947]",556169531.0,2017-08-02
2020-11-22,"[42.3725790813191, -123.68271147554049]",272338085.0,2020-08-22
2018-10-10,"[43.80222135560084, -119.62069353470861]",408908889.0,2018-07-10
2019-08-24,"[42.335226666969746, -118.87686365536493]",761536390.0,2019-05-24
2021-11-25,"[45.10552328722553, -120.03216590623114]",439999444.0,2021-08-25
2021-08-01,"[45.91281474761172, -118.06845335534514]",651320974.0,2021-05-01
2019-07-10,"[45.03686475407894, -122.28062697391599]",921452549.0,2019-04-10
2018-11-17,"[46.1352401372315, -117.0586873106582]",388069731.0,2018-08-17
2020-07-08,"[44.215189541560115, -116.87233913151515]",907764381.0,2020-04-08
2020-07-15,"[42.24482513494616, -121.81306644979112]",614345485.0,2020-04-15
2020-10-29,"[44.37240211094639, -120.0461113880124]",160258674.0,2020-07-29
2017-10-02,"[45.01146169774499, -119.62139021094033]",648118221.0,2017-07-02
2021-09-20,"[46.298003430537506, -122.68638417051457]",134265370.0,2021-06-20
2021-10-27,"[44.64872304626252, -124.14539698649295]",432528759.0,2021-07-27
2019-09-21,"[42.58755805779868, -122.35742826464926]",713508780.0,2019-06-21
2020-11-18,"[43.86255697396443, -123.19312909530211]",461893465.0,2020-08-18
2021-09-29,"[42.30871930166604, -116.65717200669575]",621079488.0,2021-06-29
2018-11-10,"[43.911509615208296, -120.113618012405]",922706746.0,2018-08-10
2018-07-20,"[44.628454125500355, -116.51580588867334]",156686096.0,2018-04-20
2018-11-27,"[43.54263394700582, -120.39036859670347]",914660316.0,2018-08-27
2017-08-02,"[44.61734049895338, -122.54740375112274]",209818109.0,2017-05-02
2017-11-27,"[42.765683811508765, -120.64771331999276]",951438321.0,2017-08-27
2021-07-13,"[42.65284925636236, -124.51043968844354]",707601259.0,2021-04-13
2019-08-19,"[45.092113088729, -121.66316096325221]",255899939.0,2019-05-19
2018-10-27,"[44.85919952771022, -121.41833377493482]",665364454.0,2018-07-27
2017-11-01,"[43.7183414572957, -116.52264806551133]",902931451.0,2017-08-01
2019-10-11,"[42.79891197913514, -122.04886584232005]",524623454.0,2019-07-11
2018-07-04,"[45.89692268337769, -123.30991182346555]",402339633.0,2018-04-04
2020-11-08,"[46.01671082240084, -123.1867444733889]",811950924.0,2020-08-08
2019-09-17,"[46.16029256069096, -121.32336891070803]",405967483.0,2019-06-17
2020-11-08,"[43.563084682065245, -120.05991402859866]",228284586.0,2020-08-08
2021-11-20,"[43.48224401890916, -121.35198350627556]",181061672.0,2021-08-20
2021-08-24,"[42.45643847289152, -118.01074552623984]",166323854.0,2021-05-24
2018-09-24,"[45.52828574425389, -121.91513832124969]",977775475.0,2018-06-24
2017-09-18,"[44.601694860860114, -122.54723025060727]",175801018.0,2017-06-18
2019-08-10,"[43.495925477750795, -118.40801779726684]",394654223.0,2019-05-10
2017-08-16,"[45.79550911959645, -118.72010496535326]",813402466.0,2017-05-16
2020-07-08,"[45.45034597989759, -117.83920030288533]",323679474.0,2020-04-08
2018-07-19,"[45.78851113249679, -124.2105832102529]",376869797.0,2018-04-19
2021-07-27,"[44.06234240225003, -118.70428115823287]",458230142.0,2021-04-27
2021-10-20,"[44.35426633079163, -119.60486667404606]",127698489.0,2021-07-20
2020-09-14,"[45.155096551995136, -117.31329774065483]",486575394.0,2020-06-14
2021-10-04,"[44.38038123089172, -120.64323228725918]",350262644.0,2021-07-04
2019-10-01,"[44.09197557188551, -123.13490410763924]",452979980.0,2019-07-01
2019-07-05,"[44.47042803949816, -122.76087982977376]",380242063.0,2019-04-05
2018-10-29,"[44.55172581853281, -121.75395899248775]",172979907.0,2018-07-29
2018-11-08,"[46.09925292962603, -121.87234108408147]",710108904.0,2018-08-08
2018-07-21,"[44.85840090768059, -123.511263621039]",710484151.0,2018-04-21
2017-08-10,"[44.37223197832468, -121.66944244947707]",751102391.0,2017-05-10
2019-08-14,"[44.44145012785443, -117.06284172370064]",749498364.0,2019-05-14
2021-09-16,"[45.97372894820034, -119.67078077122392]",257101072.0,2021-06-16
2020-11-27,"[45.01168687839763, -118.47870768607544]",702308929.0,2020-08-27
2020-10-17,"[45.193673242267295, -120.54306296224904]",254884808.0,2020-07-17
2017-10-02,"[42.292324574783365, -118.06351382621392]",861916218.0,2017-07-02
2017-08-06,"[42.47493201535518, -122.49690712667025]",394485616.0,2017-05-06
2019-11-09,"[42.31828452856741, -121.40803737891746]",415588793.0,2019-08-09
2019-10-19,"[45.40418725979992, -117.19013481931744]",304244431.0,2019-07-19
2017-07-23,"[42.61688391209452, -119.81199331948675]",568076550.0,2017-04-23
2021-09-13,"[43.76072753784258, -123.74566283602158]",103978813.0,2021-06-13
2017-11-16,"[44.43045502298919, -120.05017648095931]",272825262.0,2017-08-16
2019-09-28,"[42.18601440216736, -120.73260504891358]",205334341.0,2019-06-28
2019-11-05,"[42.05859665599299, -123.3162120087525]",566827735.0,2019-08-05
2018-08-25,"[45.2261054797157, -118.93752420789212]",925983990.0,2018-05-25
2018-07-27,"[44.386666457332815, -120.01727604378026]",837120713.0,2018-04-27
2020-08-03,"[43.71188225636764, -122.64932703623029]",183187183.0,2020-05-03
2019-10-18,"[43.58424483421528, -121.51086483086902]",994988049.0,2019-07-18
2020-11-01,"[44.17690958664798, -120.15572188173647]",136994217.0,2020-08-01
2019-08-25,"[42.486596305229746, -124.25307178772178]",198301492.0,2019-05-25
2019-09-25,"[45.034625188962885, -116.61787497193185]",918289076.0,2019-06-25
2019-07-13,"[43.10338992691765, -122.66106005841235]",797483457.0,2019-04-13
2020-07-07,"[42.604087442511194, -118.89914691214084]",990959985.0,2020-04-07
2018-09-03,"[44.128399384181, -116.82159307461339]",518610584.0,2018-06-03
2017-08-21,"[45.722622088840794, -121.62233559379844]",139678916.0,2017-05-21
2017-09-01,"[42.431117177862106, -122.56831745677536]",214561157.0,2017-06-01
2018-11-24,"[43.80880737732105, -123.44242273079018]",647821564.0,2018-08-24
2018-08-22,"[42.92785746373143, -119.76414918725378]",927166114.0,2018-05-22
2017-07-19,"[42.02596579443748, -123.66082162743551]",476298567.0,2017-04-19
2020-07-27,"[42.58098288206073, -120.26799694023306]",498324489.0,2020-04-27
2021-08-22,"[42.01084421035691, -119.46790198031918]",808526765.0,2021-05-22
2018-11-12,"[44.1799733662719, -123.8181033372345]",903222737.0,2018-08-12
2019-10-26,"[44.28117037030986, -120.4697008114217]",965242509.0,2019-07-26
2017-08-06,"[42.28241321872464, -120.25543176737132]",265030271.0,2017-05-06
2021-10-10,"[44.24872178271611, -120.64995344638996]",930707291.0,2021-07-10
2019-09-27,"[45.74646128203452, -122.21615461949845]",681683128.0,2019-06-27
2021-08-08,"[43.65222302503871, -121.68722971336044]",520543986.0,2021-05-08
2018-11-07,"[42.79109961793341, -118.42267628941488]",479569936.0,2018-08-07
2017-09-27,"[45.80517189364031, -119.37943619344512]",665078518.0,2017-06-27
2021-11-17,"[45.7782355590466, -123.84115117301647]",584031660.0,2021-08-17
2017-10-12,"[45.95795500445954, -117.71429751441542]",709291893.0,2017-07-12
2019-07-14,"[43.86043528942696, -121.31879372756349]",678695660.0,2019-04-14
2020-08-26,"[45.15286481496282, -122.76292803020404]",364709808.0,2020-05-26
2017-07-28,"[43.54971897285055, -121.97424339098735]",296367349.0,2017-04-28
2021-09-18,"[43.937206147731686, -122.09208990742813]",909479954.0,2021-06-18
2020-10-22,"[45.03334190350068, -121.48994696312307]",158742564.0,2020-07-22
2021-11-02,"[44.497485018996336, -119.0376682395931]",285271888.0,2021-08-02
2017-10-10,"[44.75860080773708, -118.0596560999045]",336495908.0,2017-07-10
2021-10-02,"[44.96656884018713, -117.67058767872986]",302649518.0,2021-07-02
2018-09-08,"[45.0445364259117, -124.4768116366365]",239204370.0,2018-06-08
2021-11-23,"[43.00453539694283, -117.25707668645633]",695952997.0,2021-08-23
2020-07-05,"[45.518348679385596, -120.60633393190722]",960282097.0,2020-04-05
2021-11-08,"[43.18888690744569, -120.49460854534567]",907022157.0,2021-08-08
2021-11-12,"[45.94116301984619, -120.51270834191469]",280725328.0,2021-08-12
2018-08-22,"[43.63981083790435, -122.26778792169338]",238219970.0,2018-05-22
2017-10-28,"[43.50712109715273, -117.91008216055009]",416846823.0,2017-07-28
2019-10-06,"[43.09646802540188, -121.83894745842866]",679781541.0,2019-07-06
2019-10-29,"[44.47449375928868, -117.02666094459592]",711188118.0,2019-07-29
2017-10-16,"[46.23934588083333, -122.50941356814319]",968555434.0,2017-07-16
2020-08-17,"[43.91890687843874, -120.06010863429206]",789095116.0,2020-05-17
2020-07-03,"[44.574582804543105, -121.98835235772731]",184876511.0,2020-04-03
2021-08-24,"[46.28744452258664, -116.78450060965783]",268565214.0,2021-05-24
2018-08-23,"[43.11412289798162, -121.8004796414139]",408941269.0,2018-05-23
2021-11-11,"[43.27992484740495, -119.41369848206907]",448674159.0,2021-08-11
2021-10-18,"[43.48298990965571, -117.6393123397403]",774710062.0,2021-07-18
2021-11-21,"[43.448920510226394, -123.85973278206488]",431547981.0,2021-08-21
2017-09-03,"[45.970384175584975, -118.34627269434863]",504840652.0,2017-06-03
2018-10-03,"[45.57403930880918, -120.73825053085439]",108876482.0,2018-07-03
2018-09-06,"[46.11415585235743, -116.5084106750172]",407365636.0,2018-06-06
2018-10-05,"[43.46640751337633, -123.34269676349085]",755563083.0,2018-07-05
2020-11-09,"[44.07812041063298, -123.63115801185636]",284158755.0,2020-08-09
2017-08-22,"[43.672603228776104, -123.46288674802632]",506411880.0,2017-05-22
2019-10-01,"[44.475486252082895, -118.07460986326987]",502202734.0,2019-07-01
2017-11-22,"[44.59345124509414, -117.95985813688596]",283829203.0,2017-08-22
2021-07-21,"[44.62613975294056, -119.15510120900367]",756673997.0,2021-04-21
2017-09-18,"[43.21017543557982, -119.88105693422446]",943867932.0,2017-06-18
2021-11-14,"[45.459070756542985, -116.65405051712331]",953802178.0,2021-08-14
2019-08-16,"[42.47697530225723, -120.95632748450994]",963181628.0,2019-05-16
2021-07-12,"[44.49993371842829, -120.90135500846488]",990105657.0,2021-04-12
2017-08-03,"[45.90280368615865, -118.12352158067878]",540286840.0,2017-05-03
2021-10-17,"[42.26025585997028, -122.9917763634681]",564313872.0,2021-07-17
2017-07-28,"[44.522722907160514, -123.37725970295264]",389936966.0,2017-04-28
2020-09-06,"[44.66058356718833, -122.38218850935178]",215496997.0,2020-06-06
2020-07-19,"[44.16216122470056, -122.29120245671066]",175724524.0,2020-04-19
2019-10-09,"[42.982111671551934, -119.41770068625952]",974690462.0,2019-07-09
2017-11-01,"[43.171135243724464, -120.21667266929008]",751006907.0,2017-08-01
2020-08-17,"[44.94663739708578, -121.81547070789762]",600030369.0,2020-05-17
2021-07-15,"[46.17447955260637, -119.20022636855275]",419789551.0,2021-04-15
2017-10-06,"[44.62854604916074, -117.87902226437376]",248730679.0,2017-07-06
2017-09-02,"[44.2876742922366, -120.99849313236933]",179255971.0,2017-06-02
2017-10-09,"[46.049004155607115, -120.8313629504386]",818192727.0,2017-07-09
2021-11-11,"[44.986437725318666, -123.54453075142435]",104958653.0,2021-08-11
2019-11-04,"[42.40790855054951, -120.0422806683028]",448318730.0,2019-08-04
2019-07-26,"[45.167165364335105, -118.97229683484706]",692134259.0,2019-04-26
2021-08-13,"[43.79604932363997, -120.3336065277067]",764283153.0,2021-05-13
2018-10-29,"[42.99229379144491, -121.63487673123564]",686773924.0,2018-07-29
2021-08-06,"[44.48177443824687, -118.57279453410585]",247262476.0,2021-05-06
2017-07-07,"[43.44446673484813, -122.35858512375185]",183074660.0,2017-04-07
2017-08-02,"[42.79863056372815, -118.41485077448]",886143962.0,2017-05-02
2021-10-21,"[44.22279528064536, -123.40051505143563]",811069102.0,2021-07-21
2018-10-26,"[45.47231734541418, -119.96801672770388]",207404509.0,2018-07-26
2017-11-10,"[44.262361944853225, -122.70822330156282]",347973701.0,2017-08-10
2021-09-05,"[42.76161993610256, -122.74579576280385]",759962823.0,2021-06-05
2017-07-05,"[44.27332814116188, -123.70486815870126]",682991375.0,2017-04-05
2020-09-15,"[43.51421051605618, -116.53671687948713]",958179257.0,2020-06-15
2020-08-27,"[42.97033429665237, -122.29150600285881]",311690231.0,2020-05-27
2019-09-08,"[45.009320910611294, -121.24600373122173]",111594072.0,2019-06-08
2021-10-02,"[45.22648338159633, -118.11018994184101]",466160324.0,2021-07-02
2020-08-08,"[43.49812903447866, -122.40991210068458]",827981708.0,2020-05-08
2021-10-25,"[44.05372361589355, -118.35022699746604]",145291339.0,2021-07-25
2018-08-06,"[42.289538752128244, -119.33562681962636]",474115318.0,2018-05-06
2020-08-08,"[43.48821546898386, -117.3961390942013]",453952687.0,2020-05-08
2021-11-05,"[45.35814392722021, -122.41587635728244]",543390492.0,2021-08-05
2018-09-23,"[43.579472244459076, -124.38394217274156]",385342409.0,2018-06-23
2021-11-21,"[44.578061400073075, -120.43756663957735]",796338723.0,2021-08-21
2020-11-10,"[45.636257470312614, -121.46503547864467]",221338893.0,2020-08-10
